frame,gpsnh,gpsnl,gpseh,gpsel,heading_angle,yaw_rate,gps_state,gps_velocity,acceleration_forward,acceleration_lateral,acceleration_down,pitch_angle,velocity_down,velocity_lateral,velocity_forward,roll_angle
1338,36,0.177615,120,0.487624,179.5,0.16,4,0.89,-2.149,5.774,-19.413,1.18,-2.58,0,0.91,4.64
1339,36,0.177615,120,0.487624,179.51,0.53,4,0.9,-9.979,6.916,-17.364,1.17,-2.68,0,0.84,4.62
1340,36,0.177615,120,0.487624,179.55,0.36,4,0.9,-0.745,-1.848,-5.963,1.16,-2.35,0,0.86,4.56
1341,36,0.177615,120,0.487624,179.57,0.6,4,0.9,4.548,-1.442,-20.137,1.16,-2.47,0,0.91,4.57
1342,36,0.177615,120,0.487624,179.62,0.44,4,0.9,4.072,2.198,-12.327,1.14,-2.61,0,0.98,4.57
1343,36,0.177615,120,0.487624,179.64,-0.01,4,0.9,-8.06,3.816,-18.265,1.14,-2.71,0,0.9,4.52
1344,36,0.177614,120,0.487624,179.69,0.13,4,0.9,-2.84,-3.822,-11.584,1.13,-2.61,0,0.85,4.51
1345,36,0.177614,120,0.487624,179.71,0.54,4,0.9,-8.552,5.925,-19.29,1.1,-2.84,0,0.85,4.51
1346,36,0.177614,120,0.487623,179.77,0.44,4,0.94,7.891,-0.581,-6.719,1.07,-2.83,0,0.99,4.47
1347,36,0.177614,120,0.487623,179.8,-0.01,4,0.94,2.364,-0.684,-16.535,1.07,-2.83,0,0.95,4.52
1348,36,0.177614,120,0.487623,179.82,0.36,4,0.94,-3.875,1.809,2.789,1.09,-2.72,0,0.92,4.5
1349,36,0.177614,120,0.487623,179.89,0.49,4,0.88,-9.942,6.816,-15.272,1.04,-2.87,0,0.87,4.52
1350,36,0.177613,120,0.487623,179.93,0.45,4,0.88,5.461,-1.203,-2.842,1.05,-2.71,0,0.91,4.54
1351,36,0.177613,120,0.487623,180,0.23,4,0.95,11.205,-3.269,-12.511,1.1,-2.7,0,0.87,4.6
1352,36,0.177613,120,0.487623,180,0.23,4,0.95,11.205,-3.269,-12.511,1.1,-2.7,0,0.87,4.6
1353,36,0.177613,120,0.487623,180.02,0.6,4,0.95,-10.495,5.705,-17.545,1.12,-2.83,0,0.89,4.62
1354,36,0.177613,120,0.487623,180.06,0.02,4,0.89,-2.338,-3.446,-4.795,1.1,-2.79,0,0.87,4.65
1355,36,0.177613,120,0.487623,180.09,-0.06,4,0.89,5.633,-2.518,-20.242,1.08,-2.87,0,0.96,4.7
1356,36,0.177612,120,0.487623,180.12,0.58,4,0.94,-2.912,5.391,-14.683,1.1,-2.93,0,0.92,4.73
1357,36,0.177612,120,0.487623,180.14,0.1,4,0.94,6.801,1.926,-16.395,1.1,-3.04,-0.01,0.87,4.78
1358,36,0.177612,120,0.487623,180.2,0.09,4,0.94,-4.909,-1.995,-3.616,1.06,-3.04,-0.01,0.84,4.84
1359,36,0.177612,120,0.487623,180.24,0.09,4,0.9,5.873,-2.244,-20.233,1.05,-2.97,0,0.95,4.88
1360,36,0.177612,120,0.487623,180.28,0.5,4,0.9,-3.223,3.643,-8.949,1.09,-2.97,0,0.92,4.93
1361,36,0.177612,120,0.487623,180.32,0.64,4,0.91,-6.99,6.386,-6.842,1.13,-2.94,-0.01,0.83,4.93
1362,36,0.177611,120,0.487623,180.35,0.17,4,0.91,-1.605,-1.791,6.906,1.13,-2.78,-0.01,0.84,5
1363,36,0.177611,120,0.487623,180.39,-0.03,4,0.91,8.82,-1.149,-20.208,1.1,-2.84,-0.01,0.97,4.99
1364,36,0.177611,120,0.487623,180.41,0.17,4,0.89,-2.679,4.434,-12.02,1.07,-2.88,-0.01,0.93,5.04
1365,36,0.177611,120,0.487623,180.43,0.54,4,0.89,-6.686,7.042,-16.123,1.07,-3.05,-0.01,0.85,5.09
1366,36,0.177611,120,0.487623,180.46,0.51,4,0.91,-2.882,-1.99,4.825,1.03,-2.91,-0.01,0.84,5.08
1367,36,0.177611,120,0.487623,180.51,0.49,4,0.91,8.537,-0.445,-20.128,0.99,-3.08,-0.01,0.96,5.14
1368,36,0.17761,120,0.487623,180.52,0.15,4,0.91,-2.286,4.869,-11.807,0.95,-3.11,-0.01,0.93,5.19
1369,36,0.17761,120,0.487623,180.56,0.6,4,0.95,-5.716,6.65,-10.528,0.99,-2.98,-0.01,0.95,5.24
1370,36,0.17761,120,0.487623,180.56,0.6,4,0.95,-5.716,6.65,-10.528,0.99,-2.98,-0.01,0.95,5.24
1371,36,0.17761,120,0.487623,180.6,0.25,4,0.9,11,-3.569,-20.459,0.95,-2.81,-0.01,0.98,5.29
1372,36,0.17761,120,0.487623,180.61,0.34,4,0.9,1.317,-5.056,-4.448,0.92,-2.87,-0.01,0.95,5.35
1373,36,0.17761,120,0.487623,180.63,0.57,4,0.9,7.471,-1.891,-6.614,0.95,-2.84,-0.01,1,5.32
1374,36,0.17761,120,0.487623,180.64,0.34,4,0.93,-2.817,-0.219,0.61,1,-2.58,-0.01,0.91,5.39
1375,36,0.177609,120,0.487623,180.65,0.18,4,0.93,-3.486,0.141,-17.703,1.01,-2.67,-0.01,0.89,5.41
1376,36,0.177609,120,0.487623,180.65,0.16,4,0.93,-0.503,-4.557,3.783,0.97,-2.74,-0.01,0.94,5.49
1377,36,0.177609,120,0.487623,180.67,0.34,4,0.93,4.793,-3.094,-2.87,1,-2.68,-0.01,0.98,5.47
1378,36,0.177609,120,0.487623,180.7,0.4,4,0.93,-5.352,3.549,-7.765,1.06,-2.39,-0.01,0.89,5.54
1379,36,0.177609,120,0.487623,180.72,0,4,0.89,-5.284,1.686,-16.174,1.07,-2.47,-0.01,0.84,5.57
1380,36,0.177609,120,0.487623,180.72,0.38,4,0.89,-10.517,4.66,-16.233,1.07,-2.53,-0.01,0.95,5.55
1381,36,0.177609,120,0.487623,180.72,0.38,4,0.89,-10.517,4.66,-16.233,1.07,-2.53,-0.01,0.95,5.55
1382,36,0.177608,120,0.487623,180.74,-0.07,4,0.93,5.833,-2.26,-20.296,1.12,-2.51,-0.02,0.95,5.65
1383,36,0.177608,120,0.487623,180.76,0.18,4,0.93,9.965,-3.149,-20.482,1.17,-2.69,-0.02,0.87,5.72
1384,36,0.177608,120,0.487623,180.77,0.73,4,0.93,-10.714,8.045,-9.434,1.15,-2.82,-0.02,0.87,5.67
1385,36,0.177608,120,0.487623,180.85,0.48,4,0.93,-2.754,1.23,8.605,1.14,-2.62,-0.02,0.89,5.69
1386,36,0.177608,120,0.487623,180.88,0.17,4,0.93,6.883,-1.439,-20.242,1.13,-2.57,-0.02,0.94,5.71
1387,36,0.177607,120,0.487623,180.91,0.3,4,0.89,8.083,-5.222,-7.903,1.15,-2.68,-0.02,0.84,5.73
1388,36,0.177607,120,0.487623,180.91,0.58,4,0.89,-9.053,5.138,-7.304,1.17,-2.66,-0.02,0.84,5.69
1389,36,0.177607,120,0.487623,180.91,0.61,4,0.88,-1.287,3.79,0.756,1.16,-2.54,-0.02,0.87,5.7
1390,36,0.177607,120,0.487623,180.92,0.09,4,0.88,8.914,0.917,-20.048,1.15,-2.58,-0.02,0.93,5.73
1391,36,0.177607,120,0.487623,180.94,0.09,4,0.93,5.518,-0.242,-7.977,1.14,-2.78,-0.02,0.83,5.74
1392,36,0.177607,120,0.487623,180.94,0.5,4,0.93,-6.825,8.394,-15.125,1.12,-2.85,-0.02,0.85,5.7
1393,36,0.177606,120,0.487623,180.97,0.41,4,0.93,-1.694,-2.341,-10.25,1.07,-2.81,-0.02,0.92,5.72
1394,36,0.177606,120,0.487623,180.98,-0.1,4,0.91,8.402,-1.644,-20.283,1.06,-2.93,-0.02,0.97,5.76
1395,36,0.177606,120,0.487623,180.97,0.06,4,0.91,7.698,-0.262,-5.746,1.05,-3,-0.02,0.9,5.78
1396,36,0.177606,120,0.487623,180.97,0.44,4,0.91,-6.573,8.807,-18.952,1.06,-3.1,-0.02,0.84,5.74
1397,36,0.177606,120,0.487623,180.98,0.41,4,0.9,-2.147,-1.926,-15.996,1.01,-3.02,-0.02,0.88,5.76
1398,36,0.177605,120,0.487623,180.99,0.01,4,0.9,8.619,-0.499,-20.162,1,-3.12,-0.02,0.95,5.73
1399,36,0.177605,120,0.487623,181.02,-0.16,4,0.91,8.751,-0.761,-16.206,0.99,-3.3,-0.02,0.93,5.81
1400,36,0.177605,120,0.487623,181.02,0.25,4,0.91,-7.18,6.756,-14.741,1.01,-3.35,-0.02,0.87,5.77
1401,36,0.177605,120,0.487623,181.05,0.62,4,0.9,-2.618,-1.112,-10.673,1.1,-3.18,-0.02,0.89,5.79
1402,36,0.177605,120,0.487623,181.05,0.15,4,0.9,7.693,-1.627,-20.276,1.08,-3.27,-0.02,0.95,5.82
1403,36,0.177605,120,0.487623,181.04,0.16,4,0.9,6.968,1.851,-8.23,1.07,-3.29,-0.02,0.91,5.9
1404,36,0.177604,120,0.487623,181.07,0.44,4,0.95,-2.79,2.368,0.963,1.07,-3.01,-0.02,0.83,5.96
1405,36,0.177604,120,0.487623,181.09,0.44,4,0.95,1.222,-2.348,-7.987,1.05,-2.99,-0.02,0.87,5.99
1406,36,0.177604,120,0.487623,181.12,0.53,4,0.95,5.13,-0.015,-20.065,1.03,-3.1,-0.02,0.93,6.01
1407,36,0.177604,120,0.487623,181.13,0.18,4,0.95,8.451,-3.031,-17.938,0.99,-3.2,-0.02,1.01,6
1408,36,0.177604,120,0.487623,181.16,0.16,4,0.95,-10.143,8.58,-18.879,1.03,-3.38,-0.02,0.94,6.05
1409,36,0.177604,120,0.487623,181.17,0.62,4,0.94,-4.953,3.985,-2.237,0.99,-3.14,-0.02,0.9,6.09
1410,36,0.177603,120,0.487623,181.21,-0.1,4,0.94,13.019,-3.18,-20.525,0.91,-3.05,-0.02,1,6.14
1411,36,0.177603,120,0.487623,181.21,-0.1,4,0.94,13.019,-3.18,-20.525,0.91,-3.05,-0.02,1,6.14
1412,36,0.177603,120,0.487623,181.21,0.02,4,0.95,5.628,-2.923,-11.033,0.89,-3.21,-0.03,0.94,6.16
1413,36,0.177603,120,0.487623,181.2,0.4,4,0.95,-10.646,8.281,-18.909,0.91,-3.32,-0.03,0.9,6.18
1414,36,0.177603,120,0.487623,181.18,0.35,4,0.95,-3.38,4.763,12.487,0.84,-3.1,-0.02,0.93,6.2
1415,36,0.177603,120,0.487623,181.18,-0.1,4,0.95,5.249,-1.623,-20.231,0.82,-3,-0.02,0.95,6.23
1416,36,0.177602,120,0.487623,181.15,-0.31,4,0.95,6.073,-0.018,-20.066,0.8,-2.85,-0.02,0.92,6.25
1417,36,0.177602,120,0.487623,181.16,0.28,4,0.95,-8.372,6.525,-19.146,0.82,-3.06,-0.02,0.91,6.22
1418,36,0.177602,120,0.487623,181.21,0.07,4,0.95,-5.522,-6.115,7.081,0.78,-2.77,-0.02,0.98,6.24
1419,36,0.177602,120,0.487623,181.22,-0.36,4,0.94,2.564,-4.728,-10.438,0.77,-2.63,-0.02,0.95,6.27
1420,36,0.177602,120,0.487623,181.22,0.23,4,0.94,1.996,2.858,-14.668,0.71,-2.61,-0.02,0.94,6.3
1421,36,0.177602,120,0.487623,181.23,0.42,4,0.95,-4.439,1.734,3.243,0.68,-2.5,-0.02,0.91,6.26
1422,36,0.177601,120,0.487623,181.24,0.3,4,0.95,-3.086,-5.458,14.263,0.66,-2.48,-0.02,0.99,6.24
1423,36,0.177601,120,0.487623,181.26,0.67,4,0.95,5.794,-2.35,4.361,0.64,-2.36,-0.02,1.02,6.26
1424,36,0.177601,120,0.487623,181.29,0.35,4,0.94,0.563,3.674,-4.699,0.61,-2.25,-0.03,0.92,6.28
1425,36,0.177601,120,0.487623,181.32,0.8,4,0.94,7.495,-3.009,-20.383,0.53,-2.44,-0.03,1,6.29
1426,36,0.177601,120,0.487623,181.34,0.26,4,0.98,7.072,-4.477,-12.279,0.51,-2.44,-0.03,1.05,6.31
1427,36,0.1776,120,0.487623,181.31,0.71,4,0.98,6.647,-2.293,2.443,0.53,-2.34,-0.03,1.09,6.28
1428,36,0.1776,120,0.487623,181.29,0.6,4,0.98,-4.033,4.141,6.15,0.57,-2.33,-0.03,0.99,6.34
1429,36,0.1776,120,0.487623,181.29,0.05,4,0.93,-2.753,0.742,-14.007,0.58,-2.4,-0.03,0.95,6.31
1430,36,0.1776,120,0.487623,181.31,0.57,4,0.93,-3.257,0.884,-19.852,0.54,-2.64,-0.03,0.94,6.35
1431,36,0.1776,120,0.487623,181.35,0.8,4,1,5.136,1.834,-19.826,0.54,-2.86,-0.03,1.04,6.35
1432,36,0.1776,120,0.487623,181.37,0.07,4,1,6.532,-3.772,8.178,0.57,-2.7,-0.03,1,6.39
1433,36,0.1776,120,0.487623,181.39,0.24,4,1,-8.776,8.875,-18.895,0.58,-2.81,-0.03,0.93,6.41
1434,36,0.177599,120,0.487623,181.4,0.5,4,1,-2.192,-0.052,-19.966,0.62,-2.78,-0.03,0.96,6.43
1435,36,0.177599,120,0.487623,181.4,0.45,4,1,-4.94,1.881,-13.895,0.6,-2.95,-0.03,1.01,6.5
1436,36,0.177599,120,0.487623,181.41,0.09,4,0.95,6.14,1.354,-19.9,0.62,-3.1,-0.03,1.01,6.52
1437,36,0.177599,120,0.487623,181.42,0.1,4,0.95,-10.98,7.67,-8.091,0.63,-3.09,-0.03,0.91,6.48
1438,36,0.177599,120,0.487623,181.43,0.11,4,0.95,-4.039,-5.701,9.059,0.61,-2.68,-0.03,0.94,6.5
1439,36,0.177598,120,0.487623,181.44,-0.07,4,0.94,5.4,-2.667,-20.351,0.56,-2.53,-0.03,0.95,6.57
1440,36,0.177598,120,0.487623,181.44,0.21,4,0.94,1.731,2.93,-13.345,0.58,-2.7,-0.03,0.99,6.6
1441,36,0.177598,120,0.487623,181.44,0.49,4,0.94,-10.762,6.852,-11.227,0.59,-2.78,-0.03,1,6.66
1442,36,0.177598,120,0.487623,181.45,0.04,4,0.94,-0.737,-5.19,5.812,0.57,-2.67,-0.03,0.91,6.62
1443,36,0.177598,120,0.487623,181.46,-0.17,4,0.94,3.943,-3.315,-12.277,0.53,-2.59,-0.03,0.88,6.69
1444,36,0.177598,120,0.487623,181.46,0.35,4,0.95,-2.55,3.917,13.403,0.55,-2.42,-0.03,0.91,6.72
1445,36,0.177597,120,0.487623,181.46,0.46,4,0.95,-4.364,3.072,-3.965,0.55,-2.61,-0.03,0.93,6.72
1446,36,0.177597,120,0.487623,181.46,-0.17,4,0.95,9.651,-3.214,-20.468,0.53,-2.72,-0.03,1.01,6.75
1447,36,0.177597,120,0.487623,181.42,-0.06,4,0.95,7.209,-4.248,8.366,0.53,-2.68,-0.03,1,6.76
1448,36,0.177597,120,0.487623,181.41,0.52,4,0.95,-10.348,9.463,-11.28,0.51,-2.72,-0.03,0.9,6.79
1449,36,0.177597,120,0.487623,181.39,0.48,4,0.95,0.533,0.639,-19.927,0.45,-2.7,-0.03,0.9,6.8
1450,36,0.177597,120,0.487623,181.42,0.24,4,0.95,6.169,-3.556,-20.474,0.46,-2.81,-0.03,0.96,6.8
1451,36,0.177596,120,0.487623,181.45,0.07,4,0.9,5.801,0.989,-17.157,0.46,-3.1,-0.03,1.04,6.86
1452,36,0.177596,120,0.487623,181.47,0.07,4,0.9,-10.363,7.044,-11.498,0.48,-3.13,-0.03,0.93,6.88
1453,36,0.177596,120,0.487623,181.48,0.29,4,0.95,-4.424,-4.922,14.092,0.45,-2.87,-0.03,0.83,6.9
1454,36,0.177596,120,0.487623,181.49,0.25,4,0.95,4.084,-2.002,-16.053,0.44,-2.94,-0.03,0.9,6.92
1455,36,0.177596,120,0.487623,181.49,0.16,4,0.95,-0.229,3.728,-19.548,0.43,-3.01,-0.03,0.93,6.95
1456,36,0.177595,120,0.487623,181.51,0,4,0.94,-4.021,2.499,-1.859,0.41,-2.94,-0.03,0.89,6.97
1457,36,0.177595,120,0.487623,181.52,0.48,4,0.94,-10.41,7.324,-10.946,0.44,-3.07,-0.03,0.89,6.97
1458,36,0.177595,120,0.487623,181.54,0.35,4,0.94,5.669,-2.84,5.748,0.45,-2.82,-0.03,0.96,7.03
1459,36,0.177595,120,0.487623,181.55,-0.19,4,0.95,4.314,-3.227,-18.873,0.42,-2.97,-0.03,0.93,7.02
1460,36,0.177595,120,0.487623,181.55,-0.28,4,0.95,5.852,-3.607,-20.494,0.37,-2.86,-0.03,0.91,7.05
1461,36,0.177595,120,0.487623,181.55,0.41,4,0.95,-3.424,3.313,-0.184,0.34,-2.88,-0.03,0.94,7.07
1462,36,0.177595,120,0.487623,181.57,0,4,0.95,8.703,-1.324,-20.224,0.33,-2.99,-0.03,1.01,7.05
1463,36,0.177594,120,0.487623,181.58,-0.28,4,0.95,6.397,-3.115,8.506,0.32,-2.8,-0.03,0.99,7.08
1464,36,0.177594,120,0.487623,181.6,0.18,4,0.95,-2.781,3.358,16.867,0.31,-2.74,-0.03,0.87,7.06
1465,36,0.177594,120,0.487623,181.6,0.25,4,0.95,-1.92,1.088,-18.854,0.29,-2.61,-0.03,0.83,7.03
1466,36,0.177594,120,0.487623,181.61,-0.18,4,0.89,9.772,-2.412,-20.353,0.25,-2.84,-0.03,0.9,7.07
1467,36,0.177594,120,0.487623,181.6,-0.09,4,0.89,3.677,1.817,-19.803,0.28,-3.05,-0.03,1,7.11
1468,36,0.177593,120,0.487623,181.6,0.29,4,0.89,-11.969,10.683,-14.654,0.29,-2.97,-0.03,0.92,7.08
1469,36,0.177593,120,0.487623,181.6,0.12,4,0.94,-4.409,-4.45,10.137,0.27,-2.84,-0.03,0.81,7.05
1470,36,0.177593,120,0.487623,181.63,-0.33,4,0.94,4.137,-2.339,-20.32,0.23,-2.76,-0.03,0.93,7.1
1471,36,0.177593,120,0.487623,181.63,0.04,4,0.94,1.445,3.906,-13.83,0.22,-2.81,-0.03,0.94,7.08
1472,36,0.177593,120,0.487623,181.65,0.35,4,0.94,-10.894,6.439,-5.883,0.23,-2.91,-0.03,0.9,7.05
1473,36,0.177593,120,0.487623,181.66,-0.25,4,0.94,3.836,-5.563,-2.798,0.21,-2.84,-0.03,0.94,7.09
1474,36,0.177592,120,0.487623,181.67,-0.28,4,0.93,5.836,-2.68,-19.614,0.17,-2.61,-0.03,0.95,7.08
1475,36,0.177592,120,0.487623,181.71,0.17,4,0.93,-1.45,3.902,9.165,0.15,-2.45,-0.03,0.93,7.11
1476,36,0.177592,120,0.487623,181.74,0.28,4,0.95,-4.406,2.687,-4.94,0.09,-2.6,-0.03,0.89,7.14
1477,36,0.177592,120,0.487623,181.74,-0.08,4,0.95,9,-3.025,-20.408,0.08,-2.71,-0.03,0.97,7.18
1478,36,0.177592,120,0.487623,181.74,-0.33,4,0.95,5.255,-4,4.345,0.06,-2.55,-0.03,1.02,7.16
1479,36,0.177591,120,0.487622,181.75,-0.01,4,0.96,-6.914,7.626,-14.725,0.08,-2.63,-0.03,0.95,7.19
1480,36,0.177591,120,0.487622,181.76,0.05,4,0.96,-1.359,3.533,7.88,0.04,-2.27,-0.03,0.93,7.21
1481,36,0.177591,120,0.487622,181.8,-0.15,4,0.94,5.879,-3.811,-20.506,0.01,-2.5,-0.03,1,7.27
1482,36,0.177591,120,0.487622,181.8,-0.42,4,0.94,9.623,-2.576,-20.345,-0.03,-2.73,-0.03,1.07,7.28
1483,36,0.177591,120,0.487622,181.81,-2.93,4,0.94,-10.739,9.586,-18.791,0.01,-2.92,-0.03,1.01,7.28
1484,36,0.177591,120,0.487622,181.78,-0.09,4,0.95,-9.495,9.016,-12.569,-0.11,-2.8,-0.03,0.91,7.34
1485,36,0.177591,120,0.487622,181.77,-0.67,4,0.95,-4.245,-3.489,9.646,-0.09,-2.62,-0.03,0.89,7.32
1486,36,0.17759,120,0.487622,181.76,-0.69,4,0.95,4.777,-4.276,-20.563,-0.14,-2.58,-0.03,0.97,7.35
1487,36,0.17759,120,0.487622,181.74,-0.44,4,0.97,6.001,1.488,-19.822,-0.09,-2.61,-0.03,0.95,7.39
1488,36,0.17759,120,0.487622,181.73,0,4,0.97,-9.546,8.313,-13.889,-0.07,-2.78,-0.03,0.92,7.42
1489,36,0.17759,120,0.487622,181.72,-0.33,4,0.94,-5.468,-6.409,18.514,-0.13,-2.62,-0.03,1,7.41
1490,36,0.17759,120,0.487622,181.73,-0.66,4,0.94,3.069,-2.962,-8.561,-0.14,-2.36,-0.03,0.97,7.38
1491,36,0.177589,120,0.487622,181.77,-0.27,4,0.94,1.351,4.272,-13.05,-0.19,-2.32,-0.03,0.94,7.42
1492,36,0.177589,120,0.487622,181.75,-0.08,4,0.94,-1.929,1.797,-8.279,-0.18,-2.4,-0.03,0.93,7.44
1493,36,0.177589,120,0.487622,181.7,-0.45,4,0.94,4.364,-3.154,-13.444,-0.2,-2.63,-0.03,1.03,7.49
1494,36,0.177589,120,0.487622,181.69,-0.47,4,0.95,6.836,-0.812,4.516,-0.21,-2.55,-0.03,1.07,7.46
1495,36,0.177589,120,0.487622,181.71,-0.05,4,0.95,-4.652,6.793,3.373,-0.2,-2.32,-0.03,0.9,7.49
1496,36,0.177589,120,0.487622,181.73,-0.07,4,0.95,-0.629,0.695,-16.54,-0.23,-2.41,-0.03,0.91,7.51
1497,36,0.177588,120,0.487622,181.73,-0.58,4,0.98,8.596,-3.77,-20.493,-0.26,-2.62,-0.03,1.04,7.54
1498,36,0.177588,120,0.487622,181.72,-0.33,4,0.98,5.155,1.155,-19.858,-0.24,-2.73,-0.03,1.08,7.57
1499,36,0.177588,120,0.487622,181.71,0.13,4,0.95,-8.889,7.934,-19.006,-0.2,-2.66,-0.03,0.97,7.59
1500,36,0.177588,120,0.487622,181.7,-0.51,4,0.95,-1.575,-7.895,13.695,-0.19,-2.44,-0.03,0.95,7.62
1501,36,0.177588,120,0.487622,181.69,-0.59,4,1.01,3.227,-3.54,-20.497,-0.25,-2.65,-0.03,0.99,7.64
1502,36,0.177587,120,0.487622,181.69,0.17,4,1.01,-0.06,3.79,2.873,-0.27,-2.55,-0.03,1,7.67
1503,36,0.177587,120,0.487622,181.7,0.05,4,1.01,-5.615,2.484,14.608,-0.26,-2.41,-0.03,0.97,7.74
1504,36,0.177587,120,0.487622,181.69,-0.45,4,0.95,6.663,-2.846,-20.396,-0.25,-2.53,-0.03,1.01,7.71
1505,36,0.177587,120,0.487622,181.67,-0.32,4,0.95,-1.45,-8.095,18.51,-0.25,-2.3,-0.03,1.03,7.76
1506,36,0.177587,120,0.487622,181.63,-0.37,4,0.95,-8.353,8.225,-10.148,-0.26,-2.27,-0.03,0.98,7.82
1507,36,0.177587,120,0.487622,181.62,-0.26,4,0.95,-0.668,5.151,7.605,-0.27,-2.16,-0.03,0.95,7.81
1508,36,0.177586,120,0.487622,181.59,-0.23,4,0.95,7.663,-2.916,-20.416,-0.25,-2.4,-0.03,1.01,7.85
1509,36,0.177586,120,0.487622,181.58,-0.86,4,0.94,8.362,-3.221,-20.458,-0.26,-2.34,-0.03,1.06,7.9
1510,36,0.177586,120,0.487622,181.55,-0.65,4,0.94,4.979,-1.589,2.428,-0.22,-2.57,-0.03,0.96,7.92
1511,36,0.177586,120,0.487622,181.53,-0.14,4,0.96,-9.84,9.317,-16.318,-0.21,-2.56,-0.03,0.91,7.94
1512,36,0.177586,120,0.487622,181.52,-0.1,4,0.96,0.685,2.393,-19.713,-0.28,-2.5,-0.03,0.91,7.95
1513,36,0.177586,120,0.487622,181.51,-0.55,4,0.96,6.408,-1.955,-20.293,-0.3,-2.73,-0.03,0.98,7.97
1514,36,0.177585,120,0.487622,181.49,-0.42,4,0.98,2.849,1.819,-19.785,-0.25,-2.62,-0.03,0.98,7.99
1515,36,0.177585,120,0.487622,181.47,0.12,4,0.98,-9.155,8.236,-18.938,-0.24,-2.84,-0.03,0.93,7.94
1516,36,0.177585,120,0.487622,181.43,-0.27,4,1,-3.855,-7.183,9.33,-0.28,-2.61,-0.03,1.02,7.96
1517,36,0.177585,120,0.487622,181.42,-0.68,4,1,4.202,-6.263,-12.906,-0.29,-2.47,-0.03,1.02,7.93
1518,36,0.177585,120,0.487622,181.39,0.01,4,1,-2.891,3.112,8.827,-0.33,-2.32,-0.03,0.99,7.92
1519,36,0.177584,120,0.487622,181.38,2.52,4,0.94,8.644,-0.686,-20.098,-0.13,-2.43,-0.03,1.06,7.85
1520,36,0.177584,120,0.487622,181.4,-0.31,4,0.94,7.588,-2.798,-14.515,-0.15,-2.61,-0.03,1.08,7.87
1521,36,0.177584,120,0.487622,181.4,-0.31,4,0.95,6.234,0.897,6.077,-0.17,-2.48,-0.03,1.1,7.84
1522,36,0.177584,120,0.487622,181.36,-0.23,4,0.95,-5.825,2.817,8.195,-0.16,-2.42,-0.03,0.95,7.81
1523,36,0.177584,120,0.487622,181.34,-0.57,4,0.95,-3.234,-1.266,-2.015,-0.14,-2.36,-0.03,0.93,7.83
1524,36,0.177584,120,0.487622,181.32,-0.79,4,0.96,9.123,-1.12,-20.176,-0.13,-2.67,-0.03,1.05,7.8
1525,36,0.177583,120,0.487622,181.3,-0.22,4,0.96,1.782,0.576,-19.96,-0.11,-2.78,-0.03,1.06,7.77
1526,36,0.177583,120,0.487622,181.28,-0.03,4,0.97,-12.229,10.888,-18.564,-0.07,-2.78,-0.03,0.95,7.8
1527,36,0.177583,120,0.487622,181.28,-0.72,4,0.97,-2.579,-7.227,8.183,-0.05,-2.61,-0.03,0.94,7.77
1528,36,0.177583,120,0.487622,181.28,-0.66,4,0.97,2.6,-3.161,-17.281,-0.07,-2.42,-0.03,0.98,7.75
1529,36,0.177583,120,0.487622,181.27,-0.05,4,0.93,0.141,3.99,13.507,-0.09,-2.23,-0.03,0.96,7.78
1530,36,0.177583,120,0.487622,181.27,-0.38,4,0.93,0.413,0.06,-20.034,-0.05,-2.47,-0.03,0.96,7.78
1531,36,0.177583,120,0.487622,181.25,0.22,4,0.95,9.589,-1.49,-20.244,-0.02,-2.46,-0.03,1.02,7.79
1532,36,0.177582,120,0.487622,181.25,-0.27,4,0.95,4.03,-5.923,0.511,-0.03,-2.43,-0.03,1.04,7.79
1533,36,0.177582,120,0.487622,181.23,-0.44,4,0.95,-12.267,8.586,-14.623,-0.02,-2.32,-0.03,0.99,7.8
1534,36,0.177582,120,0.487622,181.22,-0.33,4,0.98,-0.898,0.712,-19.945,-0.07,-2.2,-0.02,0.88,7.75
1535,36,0.177582,120,0.487622,181.22,0.29,4,0.98,-0.007,0.236,7.193,-0.04,-2.32,-0.02,0.91,7.8
1536,36,0.177582,120,0.487622,181.2,0.41,4,0.89,-0.194,1.601,-19.823,0,-2.43,-0.02,0.95,7.79
1537,36,0.177582,120,0.487622,181.2,0.41,4,0.89,-0.194,1.601,-19.823,0,-2.43,-0.02,0.95,7.79
1538,36,0.177581,120,0.487622,181.17,0.27,4,0.89,-11.427,8.689,-18.845,0.05,-2.39,-0.02,0.84,7.75
1539,36,0.177581,120,0.487622,181.15,0.21,4,0.97,-3.375,-2.562,-11.938,0.04,-2,-0.03,0.93,7.72
1540,36,0.177581,120,0.487622,181.17,-0.19,4,0.97,3.307,-5.233,-17.959,0.03,-2.16,-0.03,0.94,7.75
1541,36,0.177581,120,0.487622,181.2,0.2,4,0.95,-0.283,8.38,-18.898,0.01,-2.28,-0.03,0.94,7.77
1542,36,0.177581,120,0.487622,181.21,0.21,4,0.95,-3.837,0.236,10.661,0.04,-2.15,-0.03,0.92,7.74
1543,36,0.17758,120,0.487622,181.23,-0.41,4,0.94,6.087,-5.636,-3.615,0.03,-2.31,-0.03,0.99,7.71
1544,36,0.17758,120,0.487622,181.22,-0.51,4,0.94,5.993,-1.886,2.399,0.02,-2.18,-0.03,1.05,7.69
1545,36,0.17758,120,0.487622,181.18,-0.02,4,0.94,-4.398,11.327,-18.515,-0.03,-2.42,-0.03,0.89,7.66
