frame,pgsnh,gpsnl,gpseh,gpsel,heading_angle,yaw_rate,gps_state,gps_velocity,acceleration_forward,acceleration_lateral,acceleration_down,pitch_angle,velocity_down,velocity_lateral,velocity_forward,roll_angle
730,36,0.177025,120,0.488158,86.84,-0.29,4,0.53,-1.668,6.368,5.74,0.35,-2.56,0.01,0.56,4.11
731,36,0.177025,120,0.488158,86.84,-0.29,4,0.53,-1.668,6.368,5.74,0.35,-2.56,0.01,0.56,4.11
732,36,0.177025,120,0.488158,86.91,-1.02,4,0.56,10.155,-6.824,-13.603,0.37,-2.71,0.01,0.64,4.15
733,36,0.177025,120,0.488158,86.82,-0.52,4,0.56,5.704,-7.69,3.489,0.39,-2.52,0.01,0.64,4.19
734,36,0.177025,120,0.488158,86.82,-0.52,4,0.56,5.704,-7.69,3.489,0.39,-2.52,0.01,0.64,4.19
735,36,0.177025,120,0.488158,86.73,-0.65,4,0.56,5.749,-8.721,-7.769,0.43,-2.37,0.01,0.58,4.21
736,36,0.177025,120,0.488158,86.73,-0.65,4,0.56,5.749,-8.721,-7.769,0.43,-2.37,0.01,0.58,4.21
737,36,0.177025,120,0.488158,86.64,-0.32,4,0.57,-10.341,8.725,-3.716,0.43,-2.34,0.01,0.53,4.26
738,36,0.177025,120,0.488158,86.64,-0.32,4,0.57,-10.341,8.725,-3.716,0.43,-2.34,0.01,0.53,4.26
739,36,0.177025,120,0.488158,86.55,-0.63,4,0.57,-0.449,7.234,13.381,0.44,-2.25,0.01,0.6,4.28
740,36,0.177025,120,0.488158,86.55,-0.63,4,0.57,-0.449,7.234,13.381,0.44,-2.25,0.01,0.6,4.28
741,36,0.177025,120,0.488159,86.46,0.01,4,0.58,-1.276,0.796,-18.345,0.48,-2.33,0.01,0.55,4.31
742,36,0.177025,120,0.488159,86.46,0.01,4,0.58,-1.276,0.796,-18.345,0.48,-2.33,0.01,0.55,4.31
743,36,0.177025,120,0.488159,86.37,-0.49,4,0.58,0.289,2.868,10.246,0.52,-2.26,0.02,0.58,4.37
744,36,0.177025,120,0.488159,86.33,-0.17,4,0.58,-1.232,5.617,0.861,0.57,-2.3,0.02,0.64,4.47
745,36,0.177025,120,0.488159,86.33,-0.17,4,0.58,-1.232,5.617,0.861,0.57,-2.3,0.02,0.64,4.47
746,36,0.177025,120,0.488159,86.24,0.14,4,0.57,-2.63,-1.994,-18.555,0.61,-2.51,0.01,0.58,4.59
747,36,0.177025,120,0.488159,86.24,0.14,4,0.57,-2.63,-1.994,-18.555,0.61,-2.51,0.01,0.58,4.59
748,36,0.177025,120,0.488159,86.24,-0.12,4,0.57,-1.396,3.269,-10.509,0.61,-2.62,0.01,0.6,4.63
749,36,0.177025,120,0.488159,86.24,-0.12,4,0.57,-1.396,3.269,-10.509,0.61,-2.62,0.01,0.6,4.63
750,36,0.177025,120,0.488159,86.24,-0.13,4,0.57,6.447,-9.594,-19.3,0.65,-2.57,0.01,0.52,4.75
751,36,0.177025,120,0.488159,86.24,-0.13,4,0.57,6.447,-9.594,-19.3,0.65,-2.57,0.01,0.52,4.75
752,36,0.177025,120,0.488159,86.23,-0.29,4,0.6,-2.282,-2.172,-18.582,0.64,-2.77,0.02,0.57,4.74
753,36,0.177025,120,0.488159,86.23,-0.29,4,0.6,-2.282,-2.172,-18.582,0.64,-2.77,0.02,0.57,4.74
754,36,0.177025,120,0.488159,86.2,-0.26,4,0.6,-4.45,4.431,3.467,0.59,-2.49,0.02,0.55,4.81
755,36,0.177025,120,0.488159,86.2,-0.26,4,0.6,-4.45,4.431,3.467,0.59,-2.49,0.02,0.55,4.81
756,36,0.177025,120,0.488159,86.18,-0.1,4,0.61,3.381,-3.179,11.716,0.61,-2.29,0.02,0.57,4.85
757,36,0.177025,120,0.488159,86.18,-0.1,4,0.61,3.381,-3.179,11.716,0.61,-2.29,0.02,0.57,4.85
758,36,0.177025,120,0.48816,86.21,0.19,4,0.61,-8.027,10.757,-10.011,0.59,-2.25,0.02,0.55,4.88
759,36,0.177025,120,0.48816,86.29,0.07,4,0.61,-2.492,9.06,-7.219,0.63,-2.36,0.02,0.6,4.97
760,36,0.177025,120,0.48816,86.29,0.07,4,0.61,-2.492,9.06,-7.219,0.63,-2.36,0.02,0.6,4.97
761,36,0.177025,120,0.48816,86.37,-0.07,4,0.61,2.722,8.586,-7.168,0.58,-2.47,0.02,0.62,4.97
762,36,0.177025,120,0.48816,86.37,-0.18,4,0.61,4.388,-7.704,-19.002,0.55,-2.57,0.02,0.67,5.09
763,36,0.177025,120,0.48816,86.37,-0.18,4,0.61,4.388,-7.704,-19.002,0.55,-2.57,0.02,0.67,5.09
764,36,0.177025,120,0.48816,86.37,0.36,4,0.61,-7.694,1.378,-18.241,0.54,-2.51,0.02,0.55,5.08
765,36,0.177025,120,0.48816,86.37,0.36,4,0.61,-7.694,1.378,-18.241,0.54,-2.51,0.02,0.55,5.08
766,36,0.177025,120,0.48816,86.56,-0.25,4,0.61,2.222,-5.071,-18.914,0.5,-2.54,0.02,0.65,5.13
767,36,0.177025,120,0.48816,86.56,-0.25,4,0.61,2.222,-5.071,-18.914,0.5,-2.54,0.02,0.65,5.13
768,36,0.177025,120,0.48816,86.74,-0.19,4,0.61,-2.775,6.492,-8.115,0.51,-2.65,0.02,0.67,5.23
769,36,0.177025,120,0.488161,87.12,-0.04,4,0.61,-3.287,0.517,-18.365,0.51,-2.64,0.02,0.59,5.27
770,36,0.177025,120,0.488161,87.12,-0.04,4,0.61,-3.287,0.517,-18.365,0.51,-2.64,0.02,0.59,5.27
771,36,0.177025,120,0.488161,87.31,-0.14,4,0.59,-0.416,5.481,-17.933,0.56,-2.54,0.02,0.65,5.26
772,36,0.177025,120,0.488161,87.31,-0.14,4,0.59,-0.416,5.481,-17.933,0.56,-2.54,0.02,0.65,5.26
773,36,0.177025,120,0.488161,87.33,0.31,4,0.59,-3.82,8.66,3.331,0.56,-2.54,0.02,0.59,5.23
774,36,0.177025,120,0.488161,87.33,0.31,4,0.59,-3.82,8.66,3.331,0.56,-2.54,0.02,0.59,5.23
775,36,0.177025,120,0.488161,87.36,0,4,0.57,5.192,-3.356,-14.64,0.56,-2.52,0.02,0.59,5.2
776,36,0.177025,120,0.488161,87.36,0,4,0.57,5.192,-3.356,-14.64,0.56,-2.52,0.02,0.59,5.2
777,36,0.177025,120,0.488161,87.29,0.1,4,0.57,2.795,1.704,7.312,0.59,-2.16,0.02,0.57,5.23
778,36,0.177025,120,0.488161,87.29,0.1,4,0.57,2.795,1.704,7.312,0.59,-2.16,0.02,0.57,5.23
779,36,0.177025,120,0.488161,87.22,-0.09,4,0.57,4.845,-7.433,-19.162,0.63,-2.07,0.02,0.57,5.14
780,36,0.177025,120,0.488161,87.18,-0.33,4,0.56,4.101,-7.558,2.546,0.62,-2.09,0.02,0.57,5.11
781,36,0.177025,120,0.488161,87.18,-0.33,4,0.56,4.101,-7.558,2.546,0.62,-2.09,0.02,0.57,5.11
782,36,0.177025,120,0.488161,87.24,0.03,4,0.56,4.448,-5.331,-18.964,0.65,-2.17,0.02,0.51,5.1
783,36,0.177025,120,0.488161,87.24,0.03,4,0.56,4.448,-5.331,-18.964,0.65,-2.17,0.02,0.51,5.1
784,36,0.177025,120,0.488161,87.3,-0.26,4,0.56,7.958,-12.598,-8.584,0.62,-2.24,0.02,0.55,5.05
785,36,0.177025,120,0.488161,87.3,-0.26,4,0.56,7.958,-12.598,-8.584,0.62,-2.24,0.02,0.55,5.05
786,36,0.177025,120,0.488162,87.26,0.23,4,0.54,-8.462,12.075,7.299,0.58,-2.12,0.02,0.54,5.06
787,36,0.177025,120,0.488162,87.26,0.23,4,0.54,-8.462,12.075,7.299,0.58,-2.12,0.02,0.54,5.06
788,36,0.177025,120,0.488162,87.14,-0.11,4,0.54,-7.169,6.569,-5.225,0.56,-2.23,0.02,0.47,5.01
789,36,0.177025,120,0.488162,87.14,-0.11,4,0.54,-7.169,6.569,-5.225,0.56,-2.23,0.02,0.47,5.01
790,36,0.177025,120,0.488162,87.01,0.04,4,0.56,5.526,3.391,0.585,0.54,-2.26,0.02,0.6,5.01
791,36,0.177025,120,0.488162,87.01,0.04,4,0.56,5.526,3.391,0.585,0.54,-2.26,0.02,0.6,5.01
792,36,0.177025,120,0.488162,86.92,0.06,4,0.56,-8.694,18.407,-16.765,0.5,-2.43,0.02,0.48,4.94
793,36,0.177025,120,0.488162,86.88,-0.24,4,0.56,7.672,-4.83,3.39,0.48,-2.42,0.02,0.5,4.9
794,36,0.177025,120,0.488162,86.88,-0.24,4,0.56,7.672,-4.83,3.39,0.48,-2.42,0.02,0.5,4.9
795,36,0.177025,120,0.488162,86.79,-0.01,4,0.58,3.994,1.567,17.921,0.49,-2.52,0.02,0.55,4.87
796,36,0.177025,120,0.488162,86.79,-0.01,4,0.58,3.994,1.567,17.921,0.49,-2.52,0.02,0.55,4.87
797,36,0.177025,120,0.488162,86.67,-0.29,4,0.58,-4.561,7.09,8.239,0.47,-2.13,0.02,0.55,4.8
798,36,0.177025,120,0.488162,86.67,-0.29,4,0.58,-4.561,7.09,8.239,0.47,-2.13,0.02,0.55,4.8
799,36,0.177025,120,0.488162,86.54,-0.04,4,0.58,-5.801,3.676,-18.073,0.49,-2.24,0.02,0.56,4.79
800,36,0.177025,120,0.488162,86.54,-0.04,4,0.58,-5.801,3.676,-18.073,0.49,-2.24,0.02,0.56,4.79
801,36,0.177025,120,0.488162,86.49,1.34,4,0.56,-0.819,8.221,-12.045,0.5,-2.3,0.02,0.6,4.73
802,36,0.177025,120,0.488162,86.49,1.34,4,0.56,-0.819,8.221,-12.045,0.5,-2.3,0.02,0.6,4.73
803,36,0.177025,120,0.488163,86.52,-0.17,4,0.56,-5.089,-0.476,-0.202,0.66,-2.33,0.02,0.56,4.77
804,36,0.177025,120,0.488163,86.53,-0.13,4,0.56,-4.022,6.019,15.287,0.64,-2.22,0.02,0.56,4.75
805,36,0.177025,120,0.488163,86.53,-0.13,4,0.56,-4.022,6.019,15.287,0.64,-2.22,0.02,0.56,4.75
806,36,0.177025,120,0.488163,86.55,0.07,4,0.58,-4.338,3.977,-3.202,0.67,-2.12,0.03,0.63,4.68
807,36,0.177025,120,0.488163,86.57,-0.19,4,0.58,-0.044,-5.067,-18.841,0.68,-2.21,0.03,0.58,4.67
808,36,0.177025,120,0.488163,86.57,-0.19,4,0.58,-0.044,-5.067,-18.841,0.68,-2.21,0.03,0.58,4.67
809,36,0.177025,120,0.488163,86.58,-0.13,4,0.57,5.761,-5.78,-10.498,0.67,-2.07,0.03,0.69,4.63
810,36,0.177025,120,0.488163,86.58,-0.13,4,0.57,5.761,-5.78,-10.498,0.67,-2.07,0.03,0.69,4.63
811,36,0.177025,120,0.488163,86.55,-0.43,4,0.57,-7.694,0.557,-18.286,0.7,-2.11,0.03,0.54,4.64
812,36,0.177025,120,0.488163,86.55,-0.43,4,0.57,-7.694,0.557,-18.286,0.7,-2.11,0.03,0.54,4.64
813,36,0.177025,120,0.488163,86.51,-0.22,4,0.57,-0.065,-5.926,-18.898,0.75,-2.19,0.03,0.59,4.58
814,36,0.177025,120,0.488163,86.49,0.28,4,0.58,-4.383,2.488,-18.165,0.77,-2.3,0.03,0.58,4.63
815,36,0.177025,120,0.488163,86.49,0.28,4,0.58,-4.383,2.488,-18.165,0.77,-2.3,0.03,0.58,4.63
816,36,0.177025,120,0.488164,86.53,0.04,4,0.58,-6.879,1.516,-18.205,0.81,-2.4,0.03,0.63,4.63
817,36,0.177025,120,0.488164,86.53,0.04,4,0.58,-6.879,1.516,-18.205,0.81,-2.4,0.03,0.63,4.63
818,36,0.177025,120,0.488164,86.58,0.31,4,0.58,7.725,-3.882,3.557,0.84,-2.39,0.03,0.64,4.67
819,36,0.177025,120,0.488164,86.58,0.31,4,0.58,7.725,-3.882,3.557,0.84,-2.39,0.03,0.64,4.67
820,36,0.177025,120,0.488164,86.56,-0.07,4,0.58,5.359,-3.513,17.582,0.86,-2.12,0.03,0.63,4.67
821,36,0.177025,120,0.488164,86.56,-0.07,4,0.58,5.359,-3.513,17.582,0.86,-2.12,0.03,0.63,4.67
822,36,0.177025,120,0.488164,86.49,0.1,4,0.58,7.258,-8.451,1.956,0.84,-1.92,0.03,0.66,4.65
823,36,0.177025,120,0.488164,86.49,0.1,4,0.58,7.258,-8.451,1.956,0.84,-1.92,0.03,0.66,4.65
824,36,0.177025,120,0.488164,86.46,-0.09,4,0.58,7.044,-4.601,-11.377,0.87,-1.91,0.03,0.62,4.7
825,36,0.177025,120,0.488164,86.45,-0.16,4,0.54,5.025,-9.145,-19.248,0.92,-2.14,0.03,0.61,4.63
826,36,0.177025,120,0.488164,86.45,-0.16,4,0.54,5.025,-9.145,-19.248,0.92,-2.14,0.03,0.61,4.63
827,36,0.177025,120,0.488164,86.49,0.06,4,0.54,2.6,-1.111,-18.31,0.93,-2.07,0.03,0.6,4.69
828,36,0.177025,120,0.488164,86.49,0.06,4,0.54,2.6,-1.111,-18.31,0.93,-2.07,0.03,0.6,4.69
829,36,0.177025,120,0.488164,86.54,-0.11,4,0.59,-9.498,7.113,11.6,0.94,-2.02,0.03,0.52,4.68
830,36,0.177025,120,0.488164,86.54,-0.11,4,0.59,-9.498,7.113,11.6,0.94,-2.02,0.03,0.52,4.68
831,36,0.177025,120,0.488165,86.45,0.26,4,0.59,-3.645,2.228,10.162,0.95,-1.97,0.03,0.51,4.71
832,36,0.177025,120,0.488165,86.45,0.26,4,0.59,-3.645,2.228,10.162,0.95,-1.97,0.03,0.51,4.71
833,36,0.177025,120,0.488165,86.4,0.12,4,0.59,-0.479,3.703,-18.115,0.96,-2.18,0.03,0.55,4.65
834,36,0.177025,120,0.488165,86.31,0.15,4,0.57,-10.014,3.283,-9.91,0.97,-2.27,0.03,0.47,4.69
835,36,0.177025,120,0.488165,86.31,0.15,4,0.57,-10.014,3.283,-9.91,0.97,-2.27,0.03,0.47,4.69
836,36,0.177025,120,0.488165,86.35,0.12,4,0.57,7.752,-4.9,-0.812,0.98,-2.31,0.03,0.54,4.69
837,36,0.177025,120,0.488165,86.35,0.12,4,0.57,7.752,-4.9,-0.812,0.98,-2.31,0.03,0.54,4.69
838,36,0.177025,120,0.488165,86.39,-0.33,4,0.57,-2.311,-0.384,4.796,1,-2.23,0.03,0.55,4.64
839,36,0.177025,120,0.488165,86.39,-0.33,4,0.57,-2.311,-0.384,4.796,1,-2.23,0.03,0.55,4.64
840,36,0.177025,120,0.488165,86.4,0.01,4,0.59,-5.486,4.651,-10.61,0.98,-2.16,0.03,0.48,4.59
841,36,0.177025,120,0.488165,86.4,0.01,4,0.59,-5.486,4.651,-10.61,0.98,-2.16,0.03,0.48,4.59
842,36,0.177025,120,0.488165,86.4,-0.45,4,0.59,-6.151,9.361,-17.576,0.97,-2.38,0.03,0.49,4.54
843,36,0.177025,120,0.488165,86.4,-0.45,4,0.59,-6.151,9.361,-17.576,0.97,-2.38,0.03,0.49,4.54
844,36,0.177025,120,0.488165,86.39,0.13,4,0.58,-1.807,6.825,1.092,0.93,-2.25,0.03,0.57,4.51
845,36,0.177025,120,0.488165,86.39,0.13,4,0.58,-1.807,6.825,1.092,0.93,-2.25,0.03,0.57,4.51
846,36,0.177025,120,0.488165,86.38,-0.14,4,0.58,-3.89,6.274,-7.825,0.89,-2.19,0.03,0.54,4.43
847,36,0.177025,120,0.488166,86.37,-0.41,4,0.58,-7.388,11.979,-2.391,0.87,-2.17,0.03,0.53,4.39
848,36,0.177025,120,0.488166,86.37,-0.41,4,0.58,-7.388,11.979,-2.391,0.87,-2.17,0.03,0.53,4.39
849,36,0.177025,120,0.488166,86.36,-0.34,4,0.58,3.316,7.225,-16.407,0.85,-2.29,0.03,0.55,4.35
850,36,0.177025,120,0.488166,86.36,-0.34,4,0.58,3.316,7.225,-16.407,0.85,-2.29,0.03,0.55,4.35
851,36,0.177025,120,0.488166,86.29,-0.52,4,0.58,6.473,-11.446,-19.381,0.82,-2.49,0.03,0.62,4.28
852,36,0.177025,120,0.488166,86.29,-0.52,4,0.58,6.473,-11.446,-19.381,0.82,-2.49,0.03,0.62,4.28
853,36,0.177025,120,0.488166,86.22,-0.64,4,0.58,-4.529,4.094,-17.269,0.8,-2.43,0.03,0.55,4.27
854,36,0.177025,120,0.488166,86.22,-0.64,4,0.58,-4.529,4.094,-17.269,0.8,-2.43,0.03,0.55,4.27
855,36,0.177025,120,0.488166,86.19,-0.86,4,0.58,-1.019,-6.491,-18.882,0.8,-2.52,0.03,0.54,4.23
856,36,0.177025,120,0.488166,86.19,-0.49,4,0.58,4.421,-1.415,-18.579,0.79,-2.49,0.03,0.59,4.19
857,36,0.177025,120,0.488166,86.19,-0.49,4,0.58,4.421,-1.415,-18.579,0.79,-2.49,0.03,0.59,4.19
858,36,0.177025,120,0.488166,86.19,-0.31,4,0.58,-2.168,1.023,-18.31,0.77,-2.69,0.03,0.55,4.14
859,36,0.177025,120,0.488166,86.19,-0.31,4,0.58,-2.168,1.023,-18.31,0.77,-2.69,0.03,0.55,4.14
860,36,0.177025,120,0.488166,86.27,0.17,4,0.57,5.616,-3.887,-18.765,0.76,-2.57,0.03,0.58,4.09
861,36,0.177025,120,0.488166,86.27,0.17,4,0.57,5.616,-3.887,-18.765,0.76,-2.57,0.03,0.58,4.09
862,36,0.177025,120,0.488167,86.41,0.11,4,0.57,3.321,-2.67,15.076,0.77,-2.45,0.03,0.63,4.07
863,36,0.177025,120,0.488167,86.41,0.11,4,0.57,3.321,-2.67,15.076,0.77,-2.45,0.03,0.63,4.07
864,36,0.177025,120,0.488167,86.55,0.73,4,0.57,8.39,-14.025,-8.655,0.77,-2.55,0.03,0.7,4.01
865,36,0.177025,120,0.488167,86.55,0.73,4,0.57,8.39,-14.025,-8.655,0.77,-2.55,0.03,0.7,4.01
866,36,0.177025,120,0.488167,86.68,0.78,4,0.57,0.903,-4.347,2.508,0.75,-2.54,0.03,0.65,4
867,36,0.177025,120,0.488167,86.68,0.78,4,0.57,0.903,-4.347,2.508,0.75,-2.54,0.03,0.65,4
868,36,0.177025,120,0.488167,86.75,0.74,4,0.57,-4.561,11.665,8.739,0.76,-2.49,0.03,0.58,3.94
869,36,0.177025,120,0.488167,86.9,0.78,4,0.58,-0.391,-4.269,0.468,0.74,-2.34,0.03,0.54,3.88
870,36,0.177025,120,0.488167,86.9,0.78,4,0.58,-0.391,-4.269,0.468,0.74,-2.34,0.03,0.54,3.88
871,36,0.177025,120,0.488167,87.02,0.53,4,0.58,-2.176,4.407,8.737,0.78,-2.23,0.03,0.49,3.85
872,36,0.177025,120,0.488167,87.02,0.53,4,0.58,-2.176,4.407,8.737,0.78,-2.23,0.03,0.49,3.85
873,36,0.177025,120,0.488167,87.14,0.72,4,0.58,6.787,-5.113,-18.839,0.83,-2.2,0.03,0.45,3.75
874,36,0.177025,120,0.488167,87.14,0.72,4,0.58,6.787,-5.113,-18.839,0.83,-2.2,0.03,0.45,3.75
875,36,0.177025,120,0.488167,87.25,0.91,4,0.57,-8.384,9.603,-17.653,0.84,-2.42,0.03,0.48,3.73
876,36,0.177025,120,0.488167,87.25,0.91,4,0.57,-8.384,9.603,-17.653,0.84,-2.42,0.03,0.48,3.73
877,36,0.177025,120,0.488167,87.37,0.95,4,0.57,-7.949,5.507,-8.72,0.9,-2.24,0.03,0.43,3.68
878,36,0.177025,120,0.488167,87.42,0.52,4,0.57,-4.243,4.128,-18.072,0.96,-2.46,0.03,0.49,3.58
879,36,0.177025,120,0.488167,87.42,0.52,4,0.57,-4.243,4.128,-18.072,0.96,-2.46,0.03,0.49,3.58
880,36,0.177025,120,0.488168,87.43,0.54,4,0.58,-11.241,13.296,9.876,0.95,-2.14,0.03,0.47,3.52
881,36,0.177025,120,0.488168,87.43,0.54,4,0.58,-11.241,13.296,9.876,0.95,-2.14,0.03,0.47,3.52
882,36,0.177025,120,0.488168,87.34,0.55,4,0.58,1.162,0.17,-10.947,0.92,-2.25,0.03,0.5,3.42
883,36,0.177025,120,0.488168,87.34,0.55,4,0.58,1.162,0.17,-10.947,0.92,-2.25,0.03,0.5,3.42
884,36,0.177025,120,0.488168,87.26,0.46,4,0.58,11.905,-14.644,-19.457,0.91,-2.4,0.03,0.63,3.37
885,36,0.177025,120,0.488168,87.26,0.46,4,0.58,11.905,-14.644,-19.457,0.91,-2.4,0.03,0.63,3.37
886,36,0.177025,120,0.488168,87.3,0.62,4,0.58,-2.344,1.517,-16.844,0.89,-2.35,0.03,0.56,3.32
887,36,0.177025,120,0.488168,87.3,0.62,4,0.58,-2.344,1.517,-16.844,0.89,-2.35,0.03,0.56,3.32
888,36,0.177025,120,0.488168,87.35,0.39,4,0.58,10.84,-13.418,-19.314,0.86,-2.57,0.03,0.61,3.22
889,36,0.177025,120,0.488168,87.35,0.39,4,0.58,10.84,-13.418,-19.314,0.86,-2.57,0.03,0.61,3.22
890,36,0.177025,120,0.488168,87.37,0.72,4,0.58,-5.051,1.085,11.525,0.86,-2.35,0.03,0.55,3.17
891,36,0.177025,120,0.488168,87.34,-0.1,4,0.58,-3.285,-6.539,-18.691,0.86,-2.56,0.03,0.47,3.05
892,36,0.177025,120,0.488168,87.34,-0.1,4,0.58,-3.285,-6.539,-18.691,0.86,-2.56,0.03,0.47,3.05
893,36,0.177025,120,0.488169,87.31,0.13,4,0.58,6.671,-11.767,-19.11,0.86,-2.41,0.03,0.51,3
894,36,0.177025,120,0.488169,87.31,0.13,4,0.58,6.671,-11.767,-19.11,0.86,-2.41,0.03,0.51,3
895,36,0.177025,120,0.488169,87.24,0.32,4,0.57,-4.125,11.447,-17.73,0.89,-2.62,0.02,0.54,2.91
896,36,0.177025,120,0.488169,87.24,0.32,4,0.57,-4.125,11.447,-17.73,0.89,-2.62,0.02,0.54,2.91
897,36,0.177025,120,0.488169,87.14,0.03,4,0.57,8.728,-11.159,1.834,0.92,-2.43,0.02,0.61,2.94
898,36,0.177025,120,0.488169,87.14,0.03,4,0.57,8.728,-11.159,1.834,0.92,-2.43,0.02,0.61,2.94
899,36,0.177025,120,0.488169,87.03,0.31,4,0.58,5.864,-2.359,10.197,0.94,-2.36,0.02,0.65,2.9
900,36,0.177025,120,0.488169,87.03,0.31,4,0.58,5.864,-2.359,10.197,0.94,-2.36,0.02,0.65,2.9
901,36,0.177025,120,0.488169,86.98,-0.3,4,0.58,10.223,-15.129,-19.314,0.94,-2.5,0.03,0.7,2.86
902,36,0.177025,120,0.488169,86.98,-0.3,4,0.58,10.223,-15.129,-19.314,0.94,-2.5,0.03,0.7,2.86
903,36,0.177025,120,0.488169,86.88,-0.26,4,0.58,2.364,-5.262,4.319,0.91,-2.48,0.03,0.7,2.87
904,36,0.177025,120,0.488169,86.88,-0.26,4,0.58,2.364,-5.262,4.319,0.91,-2.48,0.03,0.7,2.87
905,36,0.177025,120,0.488169,86.78,0.05,4,0.58,9.166,-10.271,-1.389,0.86,-2.58,0.03,0.61,2.86
906,36,0.177025,120,0.488169,86.78,0.05,4,0.58,9.166,-10.271,-1.389,0.86,-2.58,0.03,0.61,2.86
907,36,0.177025,120,0.488169,86.63,-0.44,4,0.58,-3.115,-2.942,17.628,0.83,-2.26,0.03,0.65,2.91
908,36,0.177025,120,0.488169,86.63,-0.44,4,0.58,-3.115,-2.942,17.628,0.83,-2.26,0.03,0.65,2.91
909,36,0.177025,120,0.48817,86.48,-0.14,4,0.58,-7.295,-17.416,-19.16,0.85,-2.48,0.03,0.62,2.92
910,36,0.177025,120,0.48817,86.48,-0.14,4,0.58,-7.295,-17.416,-19.16,0.85,-2.48,0.03,0.62,2.92
911,36,0.177025,120,0.48817,86.39,-0.52,4,0.54,-8.313,5.524,12.204,0.86,-2.2,0.03,0.52,2.95
912,36,0.177025,120,0.48817,86.39,-0.52,4,0.54,-8.313,5.524,12.204,0.86,-2.2,0.03,0.52,2.95
913,36,0.177025,120,0.48817,86.37,-0.11,4,0.54,2.362,12.427,-17.783,0.9,-2.42,0.03,0.59,2.97
914,36,0.177025,120,0.48817,86.33,0.51,4,0.54,-9.351,13.882,-13.513,0.93,-2.38,0.03,0.53,2.98
915,36,0.177025,120,0.48817,86.33,0.51,4,0.54,-9.351,13.882,-13.513,0.93,-2.38,0.03,0.53,2.98
916,36,0.177025,120,0.48817,86.3,-0.23,4,0.54,5.941,-2.545,4.966,0.98,-2.49,0.03,0.55,3.01
917,36,0.177025,120,0.48817,86.3,-0.23,4,0.54,5.941,-2.545,4.966,0.98,-2.49,0.03,0.55,3.01
918,36,0.177025,120,0.48817,86.27,0.32,4,0.54,7.044,-8.587,-18.969,1.02,-2.47,0.03,0.63,3.06
919,36,0.177025,120,0.48817,86.27,0.32,4,0.54,7.044,-8.587,-18.969,1.02,-2.47,0.03,0.63,3.06
920,36,0.177025,120,0.48817,86.25,0.18,4,0.54,-2.468,-0.983,-18.402,1.03,-2.33,0.03,0.54,3.1
921,36,0.177025,120,0.48817,86.25,0.18,4,0.54,-2.468,-0.983,-18.402,1.03,-2.33,0.03,0.54,3.1
922,36,0.177025,120,0.48817,86.23,0.11,4,0.54,4.418,-7.706,-18.886,1.03,-2.39,0.03,0.55,3.07
923,36,0.177025,120,0.48817,86.23,0.11,4,0.54,4.418,-7.706,-18.886,1.03,-2.39,0.03,0.55,3.07
924,36,0.177025,120,0.48817,86.22,0.71,4,0.54,-7.194,6.665,12.414,1.05,-2.13,0.03,0.5,3.15
925,36,0.177025,120,0.48817,86.22,0.71,4,0.54,-7.194,6.665,12.414,1.05,-2.13,0.03,0.5,3.15
926,36,0.177025,120,0.48817,86.22,0.34,4,0.58,-5.912,3.696,-18.083,1.04,-2.12,0.03,0.47,3.14
927,36,0.177025,120,0.488171,86.33,0.39,4,0.58,-6.003,2.565,12.815,1.03,-2.16,0.03,0.54,3.15
928,36,0.177025,120,0.488171,86.33,0.39,4,0.58,-6.003,2.565,12.815,1.03,-2.16,0.03,0.54,3.15
929,36,0.177025,120,0.488171,86.33,0.39,4,0.58,-6.003,2.565,12.815,1.03,-2.16,0.03,0.54,3.15
930,36,0.177025,120,0.488171,86.45,0.39,4,0.58,-3.648,9.881,-2.882,1.06,-1.82,0.03,0.54,3.11
931,36,0.177025,120,0.488171,86.45,0.39,4,0.58,-3.648,9.881,-2.882,1.06,-1.82,0.03,0.54,3.11
932,36,0.177025,120,0.488171,86.59,0.89,4,0.58,4.982,-6.49,-16.602,1.05,-1.91,0.03,0.56,3.13
933,36,0.177025,120,0.488171,86.59,0.89,4,0.58,4.982,-6.49,-16.602,1.05,-1.91,0.03,0.56,3.13
934,36,0.177025,120,0.488171,86.78,0.44,4,0.58,5.221,-6.996,-18.881,1,-1.93,0.03,0.61,3.22
935,36,0.177025,120,0.488171,86.78,0.44,4,0.58,5.221,-6.996,-18.881,1,-1.93,0.03,0.61,3.22
936,36,0.177025,120,0.488171,86.87,0.75,4,0.58,-1.591,5.819,-18.042,0.98,-1.89,0.03,0.57,3.19
937,36,0.177025,120,0.488171,87,0.8,4,0.63,1.965,-0.892,-18.477,0.93,-1.99,0.03,0.54,3.21
938,36,0.177025,120,0.488171,87,0.8,4,0.63,1.965,-0.892,-18.477,0.93,-1.99,0.03,0.54,3.21
939,36,0.177025,120,0.488171,87.07,0.57,4,0.63,-2.455,8.876,4.935,0.88,-1.77,0.03,0.59,3.21
940,36,0.177025,120,0.488171,87.07,0.57,4,0.63,-2.455,8.876,4.935,0.88,-1.77,0.03,0.59,3.21
941,36,0.177025,120,0.488171,87.13,0.76,4,0.6,-1.344,2.988,3.701,0.84,-1.59,0.03,0.58,3.22
942,36,0.177025,120,0.488171,87.13,0.76,4,0.6,-1.344,2.988,3.701,0.84,-1.59,0.03,0.58,3.22
